date,description,amount,category,id,is_resolved
2025-01-31,Gift,31243.69,Income,a60dc1a6-80d9-467a-93c8-f679bc7e0cd7,False
2025-01-31,Uber Ride,-3079.93,Transportation,3d069b8b-8b6f-4ec8-9f20-ad9ed7210a16,False
2025-01-31,Cafe Coffee Day,-215.98,Food,4b52a711-89e9-4a69-952b-f9920329ad4c,False
2025-01-31,Workshop Fee,-2712.37,Education,38621cdd-9ba9-4f13-a1fa-cf8fd1718af7,False
2025-01-31,Gift,35228.04,Income,f3adc49e-dc72-48a9-9235-fcb20e1133ec,False
2025-01-31,Refund,13182.46,Income,cbd94419-b21c-4e9d-a9d3-ac4181f12930,False
2025-01-31,Charity,-2487.77,Other,f656f240-e339-44cb-bfea-d397c22a259a,False
2025-01-31,Video Game,-1128.05,Entertainment,2bad4054-235f-49ab-9d21-9d7c8889ecd4,False
2025-02-01,Water Bill,-2858.58,Utilities,c97e6ead-51d4-4367-93db-6f43b18c5cb9,False
2025-02-01,Netflix Subscription,-4697.15,Entertainment,09d97bcb-14fa-45ba-aeee-d722251f8530,False
2025-02-01,Video Game,-2603.43,Entertainment,2e7d9c30-435c-42e7-b3e1-7002987e3b2b,False
2025-02-01,Electricity Bill,-1260.56,Utilities,533e9268-b366-4dd4-9d78-a4cd23abf07f,False
2025-02-01,Doctor Consultation,-2390.1,Healthcare,971a97bf-f7cf-4265-af1b-bc9ccf3b8458,False
2025-02-01,Doctor Consultation,-2941.82,Healthcare,f3350326-0a04-43dd-b289-721e28d18efb,False
2025-02-01,Books Cache,-2155.8,Education,4c384c59-50a9-41dd-933c-21ccb3d53e6b,False
2025-02-01,Clothing Mall,-2973.27,Shopping,780fa2e3-7d32-4d71-8024-9cab782b2cd1,False
2025-02-02,Salary,31788.01,Income,e90d8882-c9c0-4771-aacd-77ecdd705164,False
2025-02-02,Lab Tests,-4115.47,Healthcare,c750adb6-c998-4fda-99be-93cd74e85423,False
2025-02-02,College Fees,-4926.84,Education,21e75fc6-11ae-4ad4-908f-27c1ca3cdb3f,False
2025-02-02,Miscellaneous,-1864.32,Other,6fa6abbd-066a-41df-bd12-160512fbb286,False
2025-02-02,Netflix Subscription,-1103.28,Entertainment,08276cba-f59d-42d6-a143-5b24386fc871,False
2025-02-03,Electronics Store,-3094.48,Shopping,5c1c66bc-d383-4037-a883-09f0b797022a,False
2025-02-03,Loan Repayment,-78.79,Other,c78c72e4-22b6-46b7-aa65-3315260f18f7,False
2025-02-03,Pharmacy,-4939.0,Healthcare,2ca6abf4-80a8-4a1e-87a7-7bcbc2f9126e,False
2025-02-03,Charity,-1917.99,Other,d1987684-749a-4128-99a6-34a45531ff53,False
2025-02-03,Pharmacy,-634.65,Healthcare,7d765c49-e1f6-40c6-b157-5ddd6b17d10e,False
2025-02-03,Cafe Coffee Day,-268.82,Food,fcf3fa99-600c-403d-a0e1-6b9e2667cf24,False
2025-02-03,Random Purchase,-4001.69,Other,3039752b-af0b-46e1-84ac-9f0368737c08,False
2025-02-03,Udemy Course,-4139.92,Education,2f2a7695-898c-450d-8fcd-35c1477a15ac,False
2025-02-04,Pizza Hut,-374.63,Food,727a82ff-992b-4401-8a6f-2242ce9762ee,False
2025-02-04,Mobile Recharge,-2935.03,Utilities,b8eca2d8-a5d2-48a5-a03c-5edf0b4558cb,False
2025-02-04,Refund,29867.59,Income,0ddcf755-5abb-42f8-ba06-d6cce47245be,False
2025-02-04,Loan Repayment,-4007.09,Other,6a6121fb-da4c-41d9-8cbb-da32bf438cdc,False
2025-02-04,Electricity Bill,-911.9,Utilities,de76f0b3-98af-4f5c-8bec-a850f0bcee00,False
2025-02-05,Pharmacy,-2251.98,Healthcare,276d60d7-daae-41b3-b418-8787a5fdcf5b,False
2025-02-05,Netflix Subscription,-4578.12,Entertainment,f252bf6d-e4f3-4d07-942d-b9b357137170,False
2025-02-05,Train Ticket,-3596.39,Transportation,aa619d47-56ed-410c-93b2-9f390bf8091e,False
2025-02-05,Car Maintenance,-2843.91,Transportation,b7f29a7c-8ca9-445b-b199-3efdfcef9cdb,False
2025-02-05,Petrol Pump,-279.08,Transportation,e1c26c53-eae0-4e91-a7cd-f1b9e7ae8906,False
2025-02-05,Movie Tickets,-551.36,Entertainment,f4883a62-38f4-4193-bed8-fd5237bc24a2,False
2025-02-05,Concert Pass,-1560.01,Entertainment,c2a50c04-ab77-4396-857d-23b3e74e97fa,False
2025-02-06,Miscellaneous,-997.1,Other,9492367b-c1fa-47ff-975c-7595bd6aeab7,False
2025-02-06,Spotify Premium,-3123.39,Entertainment,42e2464c-d02d-47ec-aa90-9d99afd2155c,False
2025-02-06,Flipkart Purchase,-1816.07,Shopping,74f9705d-dab7-4575-a0de-381c8bebda48,False
2025-02-06,Stationery,-2649.86,Education,910f0d67-7d55-43ec-9b00-3e87e750080e,False
2025-02-06,Car Maintenance,-974.06,Transportation,8213307e-c583-431c-a866-6e716d39f319,False
2025-02-06,Mobile Recharge,-1706.18,Utilities,fec57cd3-f373-47ca-b506-58cd8fc82226,False
2025-02-07,Charity,-1973.19,Other,109a8ceb-e801-4473-abce-4a373e7d2c4c,False
2025-02-07,Random Purchase,-846.85,Other,804d7a1f-1bcd-4d41-be51-5c5a296353e7,False
2025-02-07,Workshop Fee,-698.92,Education,cd30b79c-11c4-4b86-a4c9-9f4ca40b4691,False
2025-02-07,Clothing Mall,-3658.07,Shopping,2649ba3f-0a0a-4733-85f2-22cc4ba1bd20,False
2025-02-07,Service Charge,-1752.54,Other,5e074c4e-b2cb-4870-a531-f85679851c19,False
2025-02-07,Books Cache,-2298.15,Education,b23e9e3e-ead1-4dc6-be75-6f025ea21e9a,False
2025-02-07,Grocery Store,-4558.72,Food,0cbe85fb-9c24-4f74-a0f3-52cb07b30960,False
2025-02-07,College Fees,-3720.79,Education,9de2bf2e-8cc4-41de-974f-9473769f38b4,False
2025-02-08,Uber Ride,-4019.99,Transportation,dac75462-5709-4c07-9d79-9d04189040b3,False
2025-02-08,Books Cache,-863.3,Education,b8dfd484-bd16-4651-b125-e87d45f81304,False
2025-02-08,Movie Tickets,-2714.93,Entertainment,8afc5f0f-2827-43b6-86d1-a64a65e43674,False
2025-02-08,Flipkart Purchase,-3161.3,Shopping,536ae6b2-9d03-4e33-999a-d49324f06b92,False
2025-02-08,Bus Fare,-1517.77,Transportation,fed60c4d-455f-4b4f-aefb-dfdf92b43afe,False
2025-02-08,Books Cache,-2612.05,Education,cb5a3831-139d-46a3-83ad-a7dff9fe6e8f,False
2025-02-08,Freelance Project,45699.92,Income,6773d9e9-110c-4358-8e1b-fe75261a901a,False
2025-02-09,Miscellaneous,-936.0,Other,6300281f-7a0d-4086-a0f6-44962f672513,False
2025-02-09,Electronics Store,-1436.72,Shopping,d423efc1-7153-44b6-a9f2-1212dcba9597,False
2025-02-09,Books Cache,-2537.3,Education,47f46665-f24d-4be6-baf1-584a933fd14f,False
2025-02-09,Gas Cylinder,-93.92,Utilities,0094d310-dac3-4f87-bf5d-def0c5cbdf9f,False
2025-02-09,Freelance Project,9954.5,Income,87367586-f194-4bcf-914d-0848d5c4e277,False
2025-02-09,Concert Pass,-3297.67,Entertainment,d9d44c7e-1bd0-4e3a-8798-2cb2b77bab55,False
2025-02-09,Movie Tickets,-3475.05,Entertainment,21258d94-0ea7-4da5-940d-df0f681224ff,False
2025-02-10,Netflix Subscription,-2611.07,Entertainment,1692a777-d6a8-455f-a2f3-368f891e5088,False
2025-02-10,Mobile Recharge,-1493.7,Utilities,ebaa3f1f-cca9-49c4-83fb-340f4ebc2065,False
2025-02-10,Uber Ride,-3541.99,Transportation,8a8df698-ecb9-4e86-918c-7f458b1c2ff8,False
2025-02-10,Bus Fare,-4628.76,Transportation,1f0d81e1-5d1a-471e-bc32-8bf840632fdd,False
2025-02-10,Myntra Sale,-2621.91,Shopping,53fed6cf-907a-448f-958e-988f3f6dd6f2,False
2025-02-10,Grocery Store,-1226.41,Food,4818d78c-16f6-45c9-bada-ffd4305c3da2,False
2025-02-10,Cafe Coffee Day,-2519.06,Food,3d516263-3fa9-4bf9-85bb-bec72c449be8,False
2025-02-10,Miscellaneous,-447.11,Other,b804d8c5-ffa8-4842-9a9c-0b8a438b7314,False
2025-02-10,Amazon Order,-4272.83,Shopping,cf4def03-54f5-40ff-b5b6-2a0b78f4d305,False
2025-02-11,Salary,11312.65,Income,2082731b-6c21-4d66-9b4e-40feec7ed498,False
2025-02-11,Doctor Consultation,-1912.73,Healthcare,06fa4f83-9b49-4224-8750-40d6f6acddf5,False
2025-02-12,Doctor Consultation,-2065.29,Healthcare,1c2b1886-5e5d-49ac-be30-9070ec0258c4,False
2025-02-12,Random Purchase,-380.31,Other,ff069eb8-a4d5-4b24-8844-5a4386b4b62e,False
2025-02-12,Netflix Subscription,-1184.87,Entertainment,248eb381-4349-491d-b21c-f48842244f9f,False
2025-02-12,Amazon Order,-3680.01,Shopping,5a4e8a7a-ca41-4c16-9d37-7a52cf65e6ab,False
2025-02-12,Books Cache,-1925.73,Education,5c638565-989a-4a54-ba2f-5b6fe9fb0d51,False
2025-02-12,Cafe Coffee Day,-3427.53,Food,b07a5cdd-79dc-42e6-987e-137d2824510f,False
2025-02-12,Gas Cylinder,-4373.44,Utilities,a2320a17-3892-4612-9b51-be8fa2dd9174,False
2025-02-12,Miscellaneous,-170.77,Other,b4023784-a201-4bb7-b1f0-e8f1f537e488,False
2025-02-12,Salary,47659.6,Income,0d043fd3-ab25-43cb-ba6b-6a87b6b78e08,False
2025-02-13,College Fees,-2317.77,Education,fb175877-92eb-489f-880a-06dbfacb64a4,False
2025-02-13,Gym Membership,-184.99,Healthcare,fa87bc6e-f9ce-43ec-a63b-d530ea50b4e1,False
2025-02-13,Udemy Course,-1605.18,Education,4fd410bc-727b-42d5-af15-3fe9c2ace0ae,False
2025-02-13,Investment Dividend,31701.64,Income,a59f105b-47f4-4bf5-b640-06645eead124,False
2025-02-13,Random Purchase,-2970.5,Other,67c366fd-9bdd-47ae-b310-1abfa7ce2627,False
2025-02-13,Zomato Order,-4121.59,Food,43a99931-3086-45d1-acc5-582c9a498bf2,False
2025-02-13,Freelance Project,48191.78,Income,62eb1bdf-f055-49f7-b867-aefec649a541,False
2025-02-13,Service Charge,-1605.53,Other,be9f29ae-90c8-4f89-bee2-f23b63227855,False
2025-02-13,Miscellaneous,-361.75,Other,bfe882eb-b2d8-4a72-85aa-6cb171ad7f4a,False
2025-02-13,Video Game,-734.55,Entertainment,f1decd73-54d2-44c2-a496-09f0eee4afab,False
2025-02-13,Pharmacy,-485.71,Healthcare,5af11cf1-75bc-4abb-86cc-99b50301b1bf,False
2025-02-14,Random Purchase,-4901.84,Other,87cccd69-a2e6-4c0b-845a-8541b5729334,False
2025-02-14,Pharmacy,-1432.81,Healthcare,30e65307-7282-4afa-8708-edce2f821df5,False
2025-02-14,Video Game,-3849.15,Entertainment,41b7dc02-7d5e-4a06-84ee-000228afb41e,False
2025-02-14,Pizza Hut,-697.77,Food,94b6fbee-f5e7-465d-8cd9-76bb47e50e34,False
2025-02-14,Mobile Recharge,-3768.02,Utilities,e195bb3c-58fb-40a2-a0e5-945d2fcec37a,False
2025-02-15,Water Bill,-3527.61,Utilities,364a4d32-62db-49b0-ba0f-fb331ad6a99f,False
2025-02-15,Restaurant Bill,-2379.61,Food,4e3dbefb-8f6e-4fa2-8d66-00fbda023b8f,False
2025-02-15,College Fees,-3016.47,Education,fdb24a2f-85e2-46a9-a427-32848d12ecc9,False
2025-02-15,Health Insurance,-3017.42,Healthcare,ff554d8b-47bb-4cee-b282-ae3d06e0bdba,False
2025-02-16,Doctor Consultation,-3127.52,Healthcare,5db5f13b-ea45-4a40-befc-55f8e98608cc,False
2025-02-16,Gas Cylinder,-1734.79,Utilities,33ebc8dd-f050-4741-a650-7dcefc5bd3d5,False
2025-02-16,Petrol Pump,-2072.55,Transportation,50e81e5d-5996-4e9b-8fb1-1d2a25a3f3c0,False
2025-02-16,Concert Pass,-666.55,Entertainment,702ba907-4b84-4890-a4e5-908f8c03c4de,False
2025-02-16,Gift,20918.81,Income,3ff1ce06-5b9e-4396-8190-28a9f4146cb0,False
2025-02-16,Amazon Order,-731.34,Shopping,8b87c22d-af80-43bd-84f0-e703184e99a1,False
2025-02-16,Mobile Recharge,-522.13,Utilities,22a78262-1419-424c-b2a4-db03380e3190,False
2025-02-17,Amazon Order,-83.92,Shopping,3195f097-5c38-442e-87bd-572108860a65,False
2025-02-17,Train Ticket,-4782.59,Transportation,fdac7f3f-1688-41b2-89aa-2a2d3307bb78,False
2025-02-17,Myntra Sale,-2548.97,Shopping,f1f3c9d5-9673-4568-95c2-3621364fe2c4,False
2025-02-17,Train Ticket,-299.39,Transportation,49d1fa70-2b4c-43bf-b542-c660576131a4,False
2025-02-17,Bus Fare,-690.9,Transportation,853bc321-1437-4cb7-95f2-cc5ea9b0a16e,False
2025-02-17,Salary,35473.09,Income,69713091-7807-4fab-89a4-2401cc9972cd,False
2025-02-18,Udemy Course,-3934.71,Education,49d9dccc-3cb2-4755-b902-1ef88d683911,False
2025-02-18,Concert Pass,-1970.97,Entertainment,d580def6-43f2-4171-bda8-74af22475f68,False
2025-02-18,Udemy Course,-3276.48,Education,a7623f9f-f707-4701-9a08-cbfbf6da2a66,False
2025-02-18,College Fees,-4221.76,Education,df4dcb1e-2c5a-4c24-b5af-dd8ef86db45d,False
2025-02-18,College Fees,-3360.83,Education,c7875a94-7401-4635-a023-c3f7ce4bd6dc,False
2025-02-18,Investment Dividend,41468.88,Income,719d6c4f-ec2b-4405-ab82-06868b776a1a,False
2025-02-19,Uber Ride,-4060.22,Transportation,974e4156-bb33-420a-9caa-57ae82db8089,False
2025-02-19,Restaurant Bill,-693.66,Food,a686df9c-4adc-48c5-85c1-ab37eef24325,False
2025-02-19,Water Bill,-1853.65,Utilities,04536755-7c52-4e77-83c4-64227fb555a2,False
2025-02-19,Clothing Mall,-2471.51,Shopping,01ed318c-54f3-4cc1-bd5c-489948216522,False
2025-02-19,Loan Repayment,-1297.23,Other,c9561224-a47a-4ab2-a714-7284351d37e4,False
2025-02-19,Train Ticket,-4185.61,Transportation,2a2a4f91-3abe-4173-a52d-5d1895769532,False
2025-02-19,Doctor Consultation,-4114.56,Healthcare,bc5a61e7-00b8-42bc-8835-ea01426471a3,False
2025-02-19,Doctor Consultation,-432.06,Healthcare,3215d336-d711-4596-81b9-7de7ca0e8740,False
2025-02-19,Movie Tickets,-2405.99,Entertainment,1356cf15-b307-4fac-a3d3-8362fa405adc,False
2025-02-20,Zomato Order,-1331.55,Food,bc8a4266-0023-4431-bfc0-4a178bf4f396,False
2025-02-20,Investment Dividend,39301.92,Income,4139b941-61b4-482b-b7b5-315131db4683,False
2025-02-20,Bus Fare,-1069.63,Transportation,a0b96b05-f2a7-4cfa-b126-8e852caa6e31,False
2025-02-20,Flipkart Purchase,-1701.74,Shopping,888bbfe4-a0d7-45dd-9608-86e441331ce3,False
2025-02-20,Video Game,-4135.72,Entertainment,fe0f1ef0-7f45-4bd4-b918-6f75d4f63b3e,False
2025-02-20,Gym Membership,-4534.36,Healthcare,69bb5de0-939b-451f-a151-94e7089918a6,False
2025-02-21,Grocery Store,-2749.68,Food,c26fa6d7-e23b-4210-b98f-fdb4486d342a,False
2025-02-21,Amazon Order,-907.95,Shopping,914641e2-8d29-47f9-99c1-6eed66b2bda6,False
2025-02-21,Loan Repayment,-3990.18,Other,8e5430ea-af42-440c-9cd9-2be5eb04f580,False
2025-02-21,Books Cache,-573.85,Education,f1758650-2e68-435d-a8f3-0fa8335a8838,False
2025-02-21,Cafe Coffee Day,-4154.09,Food,56533577-9a89-4f2a-afa6-5213a83f1f4c,False
2025-02-21,Amazon Order,-1372.68,Shopping,2411d2bc-a5c5-4713-9a1d-ef85b1d752c5,False
2025-02-22,Gas Cylinder,-4925.87,Utilities,a60ac99d-bd4f-4162-8e7a-c109a542c3bd,False
2025-02-22,Concert Pass,-777.71,Entertainment,7bb7c61a-0345-4b25-8c98-1e88d6381c85,False
2025-02-22,Books Cache,-3763.36,Education,76a64fd5-fc5d-4ac7-8ef3-f5f8903a16d4,False
2025-02-22,Grocery Store,-672.1,Food,605633d2-1ad7-4db8-8123-796be8c2c2c7,False
2025-02-22,Electronics Store,-79.69,Shopping,a7339d8f-3eaa-49dc-830d-b5633e3c0634,False
2025-02-22,Pharmacy,-346.95,Healthcare,b59fe0ab-4202-43f8-a312-a6d592e1c278,False
2025-02-22,Myntra Sale,-4412.58,Shopping,25e56b79-235e-486d-9397-fd5a3eaf7c86,False
2025-02-22,Restaurant Bill,-822.12,Food,70e7034f-2684-4ed6-9955-f0e33b2043e2,False
2025-02-23,Cafe Coffee Day,-1300.88,Food,5b3920d0-9819-4dab-8297-924fb802b6c7,False
2025-02-23,Concert Pass,-787.32,Entertainment,1a2b5b32-5d77-4441-a5dd-563b0c3b327a,False
2025-02-23,Netflix Subscription,-4928.45,Entertainment,038ef695-5bfc-4d14-bdec-fb74253cd005,False
2025-02-23,Random Purchase,-4497.65,Other,085435a5-2693-4106-b20f-d134b1cdbabe,False
2025-02-23,Water Bill,-4025.72,Utilities,82d7bcc8-5150-4d9e-b3ac-2719f57dcff8,False
2025-02-23,Health Insurance,-2452.45,Healthcare,06977ba7-f0b0-423f-96ca-389e7aed8218,False
2025-02-23,Clothing Mall,-1653.38,Shopping,03054e8c-a28b-4a05-b357-d4cb6552caf9,False
2025-02-23,Pharmacy,-4752.74,Healthcare,23fea9ae-78b5-485f-ac39-89396f95e6f0,False
2025-02-23,Myntra Sale,-4091.52,Shopping,de9966a0-d812-410e-be2b-4d234d664164,False
2025-02-23,Flipkart Purchase,-4335.92,Shopping,46593a9e-20e4-49af-8c14-fad56a5d95e9,False
2025-02-24,College Fees,-1090.01,Education,0cc34d58-8a88-43cf-880c-3e74248b2656,False
2025-02-24,Amazon Order,-64.52,Shopping,498953bf-d073-47a2-bc3e-b0a68f4232d8,False
2025-02-24,Lab Tests,-2178.1,Healthcare,a2a30331-a28e-46b9-9339-3e241ccb75e7,False
2025-02-24,Gas Cylinder,-1037.89,Utilities,d27c1885-2035-4993-8e3e-55500027e7d2,False
2025-02-24,Random Purchase,-4060.61,Other,af7f2eab-8186-42e9-a62d-799672e981e4,False
2025-02-24,Mobile Recharge,-3880.65,Utilities,c1423a1e-41a6-4691-9889-3fe77e92821a,False
2025-02-24,Spotify Premium,-953.5,Entertainment,2acd7068-0d42-4d86-a1f2-9bf35ee94d6e,False
2025-02-24,Restaurant Bill,-3609.62,Food,8acec8ad-d24c-49c4-84f4-8176b95c4fce,False
2025-02-25,Gift,47708.05,Income,759c5f68-2fc6-4e06-a404-82606d2151f0,False
2025-02-25,Gym Membership,-2970.22,Healthcare,1f937c07-013a-49e6-9c41-9ed6a7759632,False
2025-02-25,Internet Plan,-4922.09,Utilities,a39a3a52-d85e-4aea-9b4a-f310aaee2a34,False
2025-02-25,Cafe Coffee Day,-491.16,Food,dbdbd5ce-e554-4564-a019-aeb28497d6bf,False
2025-02-25,College Fees,-4608.65,Education,bde71ff7-6933-4721-b38b-3efbf258edee,False
2025-02-25,Grocery Store,-4807.57,Food,0a0e0c41-154c-4d28-9b2a-9f5c54e41986,False
2025-02-25,Stationery,-293.28,Education,69e4ccec-2dee-4500-80eb-19a95e257921,False
2025-02-25,Grocery Store,-4797.19,Food,d11c3bb0-76d1-4e52-afa9-90ddedd24563,False
2025-02-26,Gas Cylinder,-1850.15,Utilities,a7da4e4e-d4a6-461f-b345-e1a9bc78e0a6,False
2025-02-26,Electricity Bill,-3661.03,Utilities,cc981a84-bda5-4cea-8eef-fe9b915b7d4a,False
2025-02-26,Health Insurance,-589.98,Healthcare,dbc45fe9-b8b5-45bd-a7a9-e02078cd93b1,False
2025-02-26,College Fees,-4193.74,Education,7b775d9b-b056-4df6-b97d-63b28d8e6974,False
2025-02-26,Spotify Premium,-1009.52,Entertainment,d1e33ccb-50ac-4d7a-ace8-b14789aaf80b,False
2025-02-26,Spotify Premium,-4957.58,Entertainment,d1e65723-1d6e-490b-9f7e-90795908eb8c,False
2025-02-26,Restaurant Bill,-2833.75,Food,f9259f64-1dd7-4e09-b657-97511d47ca44,False
2025-02-27,Loan Repayment,-3176.6,Other,5f6fa5d5-6a48-462c-8103-58a15ac16960,False
2025-02-27,Workshop Fee,-4926.91,Education,c21f6441-de5a-487d-b7b3-d733d0468dcd,False
2025-02-27,Clothing Mall,-1275.08,Shopping,961639ce-e391-4acb-8cd2-a6a99bff30f6,False
2025-02-27,Freelance Project,26201.26,Income,303610e1-26c2-4dc2-87e8-8f706a326832,False
2025-02-27,Salary,9418.53,Income,de800ba9-c33c-4182-ab57-037bfe21b8c4,False
2025-02-27,Amazon Order,-4440.99,Shopping,e5570b38-0a66-40f0-91df-d445037f80b4,False
2025-02-28,Stationery,-2106.71,Education,6de1c913-7c72-409d-bd4c-bb375b9a3294,False
2025-02-28,Restaurant Bill,-2069.6,Food,60e5a7a2-7095-40c6-84f8-cd0d59a01183,False
2025-02-28,Gas Cylinder,-3840.46,Utilities,d7c28011-4686-4e6c-ac33-97331665adeb,False
2025-02-28,Mobile Recharge,-804.56,Utilities,ec8f9206-f58f-4f43-bc6d-b1a964fab491,False
2025-02-28,Water Bill,-451.0,Utilities,b25119d3-09af-4b71-8e7f-22d1d7ad9a0d,False
2025-02-28,Cafe Coffee Day,-3297.61,Food,0adceb7e-0d94-47fd-9243-69a8535e18df,False
2025-02-28,Flipkart Purchase,-1573.23,Shopping,e33c6b8e-df42-4f35-b8cd-5295e32b793f,False
2025-03-01,Udemy Course,-761.52,Education,2663f6f1-2c98-430b-aab3-382f5fcc5bf2,False
2025-03-01,Uber Ride,-3982.83,Transportation,7c056b24-ca18-4660-8830-fe64ef6bdd3a,False
2025-03-01,Lab Tests,-4497.88,Healthcare,b87667f7-d26e-43c2-ba7a-552bee65eb5b,False
2025-03-02,Freelance Project,22097.73,Income,47e8c1f6-43a8-4d66-b3e0-542e35b56039,False
2025-03-02,Concert Pass,-4639.66,Entertainment,1c716e79-5c77-4061-b09e-b997b23d4b9f,False
2025-03-02,Udemy Course,-3878.26,Education,64149ff1-388c-474c-b3f9-58bb3948ba2a,False
2025-03-02,Restaurant Bill,-449.55,Food,10b1b310-cd69-408a-8a93-f58452dab608,False
2025-03-02,Gift,21429.07,Income,5cbe6d84-3d29-430f-b78c-5ca5c031a365,False
2025-03-02,Movie Tickets,-1887.03,Entertainment,d856ecba-98f9-46bc-abae-609a37219ed6,False
2025-03-02,Gift,13859.38,Income,df141fbd-c1e4-4af9-8610-7cb23e5ef2d5,False
2025-03-02,Train Ticket,-1420.38,Transportation,8046be53-f60b-4bde-bf1c-6a3249d64cd4,False
2025-03-02,Video Game,-3630.22,Entertainment,63271d2f-dee0-4bdf-988a-725b1c993985,False
2025-03-02,Investment Dividend,47601.45,Income,7f2f5967-5a2c-49e8-9a1d-4923b16d7a86,False
2025-03-02,Grocery Store,-2383.96,Food,473e1ba9-df28-46db-a3b5-3524cf68d15a,False
2025-03-02,Miscellaneous,-539.28,Other,f24275f3-1bec-4717-bed0-3cd1a6509bc1,False
2025-03-03,Train Ticket,-413.07,Transportation,57392e6b-d5fd-4d75-a415-17d03a746b83,False
2025-03-03,Stationery,-628.29,Education,11d6ba82-40a5-4f7f-ae92-dbe4143acf19,False
2025-03-03,Gift,48497.71,Income,e494307e-4be5-459e-b8d8-24f8157b938b,False
2025-03-03,Spotify Premium,-275.02,Entertainment,207db2a9-7d17-4ebc-8b00-cf13f2b26d56,False
2025-03-03,Udemy Course,-1169.57,Education,b3467223-6be0-4425-8c2d-2fb9b7d943e3,False
2025-03-03,Stationery,-4838.49,Education,5795cbd4-4dbd-4ec7-a92d-78f04e87e7ba,False
2025-03-03,Water Bill,-2037.54,Utilities,84055727-d317-498f-8669-59cca18b2bdb,False
2025-03-04,Refund,33011.02,Income,afe735cc-1f92-4d87-afca-bec33d72e596,False
2025-03-04,Clothing Mall,-626.63,Shopping,60f779e3-4761-441b-81bd-9ee2b26bf999,False
2025-03-04,Books Cache,-1433.75,Education,a2d80ace-a9a2-4f26-9575-61bf6c3e0c6e,False
2025-03-04,Spotify Premium,-1051.75,Entertainment,8e7366f9-1642-423d-b509-a7ba2c57a6ed,False
2025-03-04,Clothing Mall,-2884.18,Shopping,f3e67968-7bc1-49e0-b89f-9a4bec6d84ca,False
2025-03-04,Cafe Coffee Day,-3423.65,Food,1e490c13-b67e-4bdf-bb51-a997f4d29834,False
2025-03-05,Pizza Hut,-771.78,Food,bca70bfc-48f4-44e9-84bb-3e9e7044dbe2,False
2025-03-05,Mobile Recharge,-4580.91,Utilities,bc22d105-3d77-4b56-9ea2-420c3a6de1af,False
2025-03-05,Myntra Sale,-2134.24,Shopping,3e8880e3-7901-40f3-958d-3a97b4f967de,False
2025-03-05,Gym Membership,-2312.05,Healthcare,d639ede6-4318-4ebf-87ab-15edd066f23a,False
2025-03-05,Service Charge,-3711.87,Other,500131f8-8e4f-4cf8-909e-b827198d8628,False
2025-03-05,Stationery,-825.68,Education,ecc8cb1e-338b-4a56-9c1f-755d044c01e9,False
2025-03-05,Random Purchase,-3397.09,Other,ab29c1ae-7c58-49f1-9ded-8b7a76571251,False
2025-03-05,Internet Plan,-1735.33,Utilities,91a11d43-a0ed-44ac-b551-308139fc6307,False
2025-03-05,Movie Tickets,-254.81,Entertainment,52152188-53b9-4230-91ca-b92d377fe54c,False
2025-03-05,Uber Ride,-3655.4,Transportation,f80a7570-9772-4242-9515-3ec6738c9b1f,False
2025-03-06,Cafe Coffee Day,-3799.58,Food,8b055b03-6bb4-4d1b-bf2e-cb8a9dea466d,False
2025-03-06,Books Cache,-4814.03,Education,854ba952-18cc-4a2c-804e-aba6f1c075fb,False
2025-03-06,Restaurant Bill,-4998.8,Food,171c919e-1679-4a64-86d8-ca5727535401,False
2025-03-06,Movie Tickets,-815.35,Entertainment,5ab68ca2-085e-47a6-8096-da5bfeaaf873,False
2025-03-06,Gas Cylinder,-1489.63,Utilities,26b65a3e-df1b-46a1-839d-7e01d4b60d90,False
2025-03-06,Electricity Bill,-4072.73,Utilities,73c5109a-dfa9-4e47-b3b3-2d2ac77c1da5,False
2025-03-06,Zomato Order,-4823.68,Food,430a55b4-8839-49ce-aa11-405f2bf82481,False
2025-03-06,Stationery,-1527.85,Education,ff4cd755-d179-4960-831e-094488cef8b9,False
2025-03-06,Freelance Project,18451.95,Income,4453d17b-9992-4d4b-bb3a-aef39a298b3f,False
2025-03-06,Water Bill,-1944.09,Utilities,8aa32fb4-d816-4a57-a02c-d6b669db939d,False
2025-03-07,Refund,37063.79,Income,64566ce4-2945-4719-91a4-d7b1518f45d7,False
2025-03-07,Concert Pass,-2945.44,Entertainment,0908adfd-e22e-4068-b288-d48a0b0cd4d7,False
2025-03-07,Bus Fare,-3288.31,Transportation,de3a1abe-81cd-41f9-b365-ce045c7960fd,False
2025-03-07,Internet Plan,-2386.36,Utilities,8405fd68-745a-41d0-980f-e38e53effec7,False
2025-03-07,Movie Tickets,-1812.97,Entertainment,9e1eebfa-9464-48e4-aad6-e85be7a6fa31,False
2025-03-07,Water Bill,-1589.41,Utilities,9e8185d8-c24b-4845-b5ac-35a22d8005e3,False
2025-03-07,Spotify Premium,-2525.94,Entertainment,490d9047-f63a-4fd6-a430-ff1f4c7a26fc,False
2025-03-07,Doctor Consultation,-174.42,Healthcare,c50cfdbc-5c8a-4473-a5e0-8d8e36f94ce7,False
2025-03-08,Workshop Fee,-4822.81,Education,eef7382c-52d8-49be-9874-484362f53436,False
2025-03-08,Salary,6414.01,Income,9b714a0e-7c23-4c70-9ae2-ed90c59a4812,False
